,sq_mt_built,n_rooms,n_bathrooms,n_floors,buy_price,is_renewal_needed,is_new_development,house_type_id_HouseType 1: Pisos,house_type_id_HouseType 2: Casa o chalet,house_type_id_HouseType 4: Dúplex,house_type_id_HouseType 5: Áticos
19057,312.0,4,5.0,1.0,2200000,False,False,1,0,0,0
19058,456.0,6,5.0,1.0,2100000,True,False,1,0,0,0
19059,61.0,2,1.0,1.0,540000,False,False,1,0,0,0
19060,71.0,1,1.0,1.0,315044,False,True,1,0,0,0
19061,174.0,4,2.0,1.0,611585,True,False,1,0,0,0
19062,45.0,2,1.0,1.0,277000,False,False,1,0,0,0
19063,100.0,2,2.0,1.0,506055,False,True,1,0,0,0
19064,93.0,2,2.0,1.0,470097,False,True,1,0,0,0
19065,134.0,3,2.0,1.0,664797,False,True,1,0,0,0
19066,134.0,3,2.0,1.0,647897,False,True,1,0,0,0
19067,96.0,2,2.0,1.0,459225,False,True,1,0,0,0
19068,224.0,3,3.0,1.0,1035662,False,True,0,0,0,1
19069,134.0,3,2.0,1.0,682361,False,True,1,0,0,0
19070,93.0,2,2.0,1.0,457677,False,True,1,0,0,0
19071,71.0,1,1.0,1.0,319644,False,True,1,0,0,0
19072,134.0,3,2.0,1.0,630315,False,True,1,0,0,0
19073,183.0,2,3.0,1.0,1375000,False,False,0,0,1,0
19074,47.0,1,1.0,1.0,274000,False,False,1,0,0,0
19075,43.0,2,2.0,1.0,325000,False,False,1,0,0,0
19076,43.0,2,2.0,1.0,325000,False,False,1,0,0,0
19077,99.0,2,2.0,1.0,625000,False,False,1,0,0,0
19078,66.0,2,2.0,1.0,365000,False,False,1,0,0,0
19080,120.0,4,2.0,1.0,475000,True,False,1,0,0,0
19081,90.0,3,1.0,1.0,435000,False,False,1,0,0,0
19082,80.0,3,2.0,1.0,433000,False,False,1,0,0,0
19083,155.0,4,2.0,1.0,740000,False,False,1,0,0,0
19084,125.0,2,2.0,1.0,780000,False,False,1,0,0,0
19085,75.0,1,1.0,1.0,460000,False,True,1,0,0,0
19086,231.0,2,2.0,1.0,1770000,False,True,1,0,0,0
19087,90.0,1,1.0,1.0,618000,False,True,1,0,0,0
19088,89.0,1,1.0,1.0,650000,False,True,1,0,0,0
19089,181.0,3,3.0,1.0,1420000,False,True,1,0,0,0
19090,212.0,2,2.0,1.0,1625000,False,True,1,0,0,0
19091,82.0,1,1.0,1.0,432000,False,True,1,0,0,0
19092,82.0,1,1.0,1.0,565000,False,True,1,0,0,0
19093,181.0,3,3.0,1.0,1290000,False,True,1,0,0,0
19094,63.0,1,1.0,1.0,620000,False,True,1,0,0,0
19095,175.0,3,3.0,1.0,1230000,False,True,1,0,0,0
19096,85.0,1,1.0,1.0,580000,False,True,1,0,0,0
19097,154.0,2,2.0,1.0,1250000,False,False,1,0,0,0
19098,107.0,3,2.0,1.0,498000,True,False,1,0,0,0
19099,92.0,3,2.0,1.0,834000,False,False,0,0,0,1
19100,39.0,0,1.0,1.0,194000,False,False,0,0,0,0
19101,153.0,4,2.0,1.0,830000,True,False,1,0,0,0
19102,114.0,4,1.0,1.0,750000,False,False,1,0,0,0
19103,43.0,2,2.0,1.0,325000,False,False,1,0,0,0
19104,77.0,3,1.0,1.0,365000,True,False,1,0,0,0
19105,204.0,5,4.0,3.0,1150000,False,False,0,1,0,0
19106,250.0,3,4.0,1.0,2990000,False,False,1,0,0,0
19107,227.0,4,4.0,1.0,750000,False,False,1,0,0,0
19109,250.0,5,5.0,1.0,2200000,False,False,1,0,0,0
19110,187.0,3,3.0,1.0,1450000,False,False,1,0,0,0
19111,235.0,5,3.0,1.0,785000,False,False,1,0,0,0
19112,260.0,4,5.0,1.0,1550000,False,False,1,0,0,0
19113,170.0,4,3.0,1.0,1095000,False,False,1,0,0,0
19114,268.0,5,4.0,1.0,2600000,False,False,1,0,0,0
19115,242.0,3,3.0,1.0,1295000,False,False,1,0,0,0
19116,168.0,4,3.0,1.0,690000,True,False,1,0,0,0
19117,417.0,7,6.0,1.0,2500000,False,False,1,0,0,0
19118,116.0,4,2.0,1.0,850000,False,False,1,0,0,0
19119,192.0,4,3.0,1.0,980000,True,False,1,0,0,0
19120,127.0,2,2.0,1.0,990000,False,False,1,0,0,0
19121,330.0,5,4.0,1.0,2150000,True,False,1,0,0,0
19122,92.0,2,1.0,1.0,378000,False,False,1,0,0,0
19123,201.0,3,4.0,1.0,2150000,False,False,1,0,0,0
19124,170.0,3,4.0,1.0,1610000,False,False,1,0,0,0
19125,290.0,5,3.0,1.0,1220000,True,False,1,0,0,0
19126,148.0,3,2.0,1.0,785000,False,False,1,0,0,0
19127,98.0,2,2.0,1.0,795000,False,False,0,0,0,1
19128,404.0,5,5.0,1.0,4350000,False,False,1,0,0,0
19129,70.0,2,1.0,1.0,420000,True,False,1,0,0,0
19130,135.0,2,2.0,1.0,985000,True,False,1,0,0,0
19131,244.0,3,3.0,1.0,1600000,False,False,1,0,0,0
19132,231.0,3,4.0,1.0,2280000,False,False,1,0,0,0
19133,333.0,5,4.0,1.0,2400000,True,False,1,0,0,0
19134,326.0,5,4.0,1.0,2100000,True,False,1,0,0,0
19135,400.0,3,4.0,1.0,5000000,False,False,0,0,1,0
19136,160.0,3,3.0,1.0,1850000,False,False,1,0,0,0
19137,348.0,4,3.0,1.0,2200000,True,False,1,0,0,0
19138,244.0,5,3.0,1.0,1700000,True,False,1,0,0,0
19139,512.0,6,5.0,1.0,3300000,False,False,1,0,0,0
19140,45.0,1,1.0,1.0,399000,False,False,1,0,0,0
19141,144.0,2,1.0,1.0,450000,False,False,1,0,0,0
19142,77.0,3,1.0,1.0,430000,False,False,1,0,0,0
19143,134.0,3,2.0,1.0,590000,False,False,1,0,0,0
19145,135.0,5,2.0,1.0,549000,True,False,1,0,0,0
19146,300.0,5,5.0,1.0,2700000,False,False,1,0,0,0
19147,98.0,2,2.0,1.0,850000,False,False,1,0,0,0
19148,187.0,2,2.0,1.0,2300000,False,False,1,0,0,0
19149,364.0,5,4.0,1.0,3285000,True,False,1,0,0,0
19151,467.0,6,5.0,1.0,4200000,False,False,1,0,0,0
19152,635.0,7,2.0,1.0,4900000,False,False,1,0,0,0
19153,351.0,5,4.0,1.0,2650000,True,False,1,0,0,0
19155,430.0,5,4.0,1.0,3800000,False,False,0,0,0,1
19156,115.0,2,2.0,1.0,685000,False,False,1,0,0,0
19157,83.0,2,2.0,1.0,625000,False,False,1,0,0,0
19158,103.0,3,2.0,1.0,580000,False,False,1,0,0,0
19159,125.0,3,2.0,1.0,680000,False,False,1,0,0,0
19160,65.0,1,1.0,1.0,840000,False,False,1,0,0,0
19161,110.0,4,1.0,1.0,695000,True,False,1,0,0,0
19162,180.0,5,3.0,1.0,590000,True,False,1,0,0,0
19163,150.0,4,2.0,1.0,645000,True,False,1,0,0,0
19164,117.0,4,2.0,1.0,825000,False,False,1,0,0,0
19165,55.0,1,1.0,1.0,278106,False,False,1,0,0,0
19166,169.0,4,3.0,1.0,470000,True,False,0,0,1,0
19167,100.0,3,2.0,1.0,440000,True,False,1,0,0,0
19168,222.0,5,3.0,1.0,775000,True,False,1,0,0,0
19169,52.0,2,1.0,1.0,290000,True,False,1,0,0,0
19170,42.0,3,1.0,1.0,280000,True,False,1,0,0,0
19171,45.0,2,2.0,1.0,325000,False,False,1,0,0,0
19172,211.0,2,3.0,1.0,1850000,False,False,1,0,0,0
19173,236.0,6,3.0,1.0,1100000,False,False,1,0,0,0
19174,102.0,3,2.0,1.0,630000,False,False,1,0,0,0
19175,180.0,4,2.0,1.0,910000,True,False,1,0,0,0
19176,88.0,3,1.0,1.0,370000,True,False,1,0,0,0
19177,90.0,2,1.0,1.0,530000,False,False,1,0,0,0
19178,105.0,4,1.0,1.0,439000,True,False,1,0,0,0
19179,103.0,2,2.0,1.0,479315,False,False,1,0,0,0
19180,137.0,3,2.0,1.0,664797,False,False,1,0,0,0
19181,227.0,3,2.0,1.0,1035665,False,False,0,0,0,1
19182,41.0,1,1.0,1.0,266000,False,False,1,0,0,0
19183,90.0,2,1.0,1.0,380000,False,False,1,0,0,0
19184,145.0,5,2.0,1.0,615000,True,False,1,0,0,0
19185,55.0,2,1.0,1.0,240000,True,False,1,0,0,0
19186,90.0,4,2.0,1.0,475000,True,False,1,0,0,0
19187,75.0,2,2.0,1.0,345000,False,False,1,0,0,0
19188,404.0,5,4.0,1.0,4350000,False,False,1,0,0,0
19189,179.0,3,2.0,1.0,300000,False,False,1,0,0,0
19190,80.0,3,1.0,1.0,335000,False,False,1,0,0,0
19191,45.0,1,1.0,1.0,266000,False,False,1,0,0,0
19192,126.0,3,2.0,1.0,475000,False,False,1,0,0,0
19193,66.0,1,1.0,1.0,590000,False,False,1,0,0,0
19194,328.0,4,4.0,1.0,1720000,False,False,1,0,0,0
19195,75.0,2,1.0,1.0,460000,False,False,1,0,0,0
19196,23.0,1,1.0,1.0,175000,False,False,1,0,0,0
19197,77.0,2,1.0,1.0,435000,False,False,1,0,0,0
19198,149.0,3,2.0,1.0,649000,False,False,1,0,0,0
19199,100.0,2,2.0,1.0,419900,False,False,1,0,0,0
19200,114.0,4,2.0,1.0,525000,True,False,1,0,0,0
19201,86.0,2,1.0,1.0,849000,False,False,1,0,0,0
19202,110.0,4,3.0,1.0,490000,True,False,1,0,0,0
19203,115.0,3,2.0,1.0,369999,False,False,1,0,0,0
19204,112.0,3,2.0,1.0,430000,True,False,1,0,0,0
19205,106.0,2,1.0,1.0,299999,False,False,1,0,0,0
19206,86.0,3,1.0,1.0,279999,False,False,1,0,0,0
19208,48.0,3,1.0,1.0,259800,True,False,1,0,0,0
19209,130.0,5,2.0,1.0,730000,False,False,1,0,0,0
19210,231.0,3,3.0,1.0,1575000,True,False,1,0,0,0
19211,147.0,4,2.0,1.0,540000,False,False,1,0,0,0
19212,60.0,1,1.0,1.0,620000,False,False,1,0,0,0
19213,147.0,4,2.0,1.0,540000,False,False,1,0,0,0
19214,90.0,2,2.0,1.0,790000,False,False,0,0,0,1
19215,39.0,1,1.0,1.0,266000,False,False,1,0,0,0
19216,50.0,2,1.0,1.0,339000,True,False,1,0,0,0
19217,148.0,4,2.0,1.0,515000,False,False,1,0,0,0
19218,196.0,4,4.0,1.0,2200000,True,False,0,0,0,1
19219,169.0,3,3.0,1.0,890000,False,False,1,0,0,0
19220,339.0,5,5.0,1.0,2950000,True,False,1,0,0,0
19221,60.0,1,1.0,1.0,329000,False,False,1,0,0,0
19222,170.0,4,2.0,1.0,875000,True,False,1,0,0,0
19223,125.0,3,2.0,1.0,780000,False,False,1,0,0,0
19224,84.0,2,2.0,1.0,730000,False,False,1,0,0,0
19225,90.0,2,1.0,1.0,395000,False,False,1,0,0,0
19226,125.0,2,2.0,1.0,780000,False,False,1,0,0,0
19227,84.0,2,1.0,1.0,465000,False,False,1,0,0,0
19228,90.0,3,2.0,1.0,590000,False,False,1,0,0,0
19229,170.0,3,3.0,1.0,1165000,False,False,0,0,0,1
19230,340.0,6,4.0,1.0,1800000,False,False,1,0,0,0
19231,40.0,0,1.0,1.0,200000,False,False,0,0,0,0
19232,80.0,2,2.0,1.0,485000,False,False,1,0,0,0
19233,80.0,2,2.0,1.0,420000,False,False,1,0,0,0
19234,67.0,2,1.0,1.0,515000,False,False,0,0,0,1
19235,90.0,3,1.0,1.0,745000,False,False,1,0,0,0
19236,243.0,4,4.0,1.0,2300000,False,False,0,0,0,1
19237,50.0,1,1.0,1.0,300000,False,False,1,0,0,0
19238,82.0,1,1.0,1.0,520000,False,False,1,0,0,0
19239,216.0,5,5.0,1.0,1570000,False,False,1,0,0,0
19240,54.0,2,1.0,1.0,312000,False,False,1,0,0,0
19241,75.0,2,2.0,1.0,750000,False,False,1,0,0,0
19242,142.0,2,2.0,1.0,1500000,False,False,0,0,0,1
19243,210.0,4,5.0,1.0,2000000,False,False,1,0,0,0
19244,63.0,1,1.0,1.0,510000,False,False,1,0,0,0
19245,285.0,4,3.0,1.0,1950000,False,False,0,0,0,1
19246,198.0,5,3.0,1.0,785000,True,False,1,0,0,0
19247,469.0,6,4.0,1.0,3110000,False,False,1,0,0,0
19248,210.0,5,4.0,1.0,2200000,True,False,1,0,0,0
19249,404.0,5,6.0,1.0,4350000,False,False,1,0,0,0
19250,124.0,3,2.0,1.0,650000,True,False,1,0,0,0
19251,84.0,2,1.0,1.0,465000,False,False,1,0,0,0
19252,340.0,6,4.0,1.0,1800000,False,False,1,0,0,0
19253,235.0,5,3.0,1.0,785000,False,False,1,0,0,0
19254,128.0,2,2.0,1.0,775000,False,False,1,0,0,0
19255,120.0,3,2.0,1.0,740000,False,False,1,0,0,0
19256,135.0,2,2.0,1.0,990000,False,False,0,0,0,1
19257,159.0,4,3.0,1.0,650000,True,False,1,0,0,0
19258,180.0,5,3.0,1.0,595000,True,False,1,0,0,0
19259,71.0,1,1.0,1.0,319644,False,False,1,0,0,0
19260,185.0,2,3.0,1.0,1160000,False,False,0,0,1,0
19261,84.0,2,1.0,1.0,465000,False,False,1,0,0,0
19262,201.0,4,3.0,1.0,900000,True,False,1,0,0,0
19263,122.0,3,2.0,1.0,485000,False,False,1,0,0,0
19264,75.0,2,1.0,1.0,515000,False,False,0,0,0,1
19265,91.0,2,1.0,1.0,497000,False,False,1,0,0,0
19267,74.0,2,1.0,1.0,650000,True,False,1,0,0,0
19268,126.0,3,2.0,1.0,475000,False,False,1,0,0,0
19269,84.0,3,1.0,1.0,334000,False,False,1,0,0,0
19271,140.0,4,5.0,1.0,600000,False,False,1,0,0,0
19272,156.0,3,2.0,1.0,830000,False,False,1,0,0,0
19273,220.0,5,4.0,1.0,2200000,True,False,1,0,0,0
19274,219.0,5,2.0,1.0,1970000,True,False,1,0,0,0
19275,200.0,5,3.0,1.0,650000,False,False,1,0,0,0
19276,146.0,2,3.0,1.0,1790000,False,False,1,0,0,0
19277,139.0,3,2.0,1.0,498000,False,False,1,0,0,0
19278,70.0,1,1.0,1.0,490000,False,False,1,0,0,0
19279,150.0,4,3.0,1.0,887000,False,False,1,0,0,0
19280,32.0,1,1.0,1.0,198000,False,False,1,0,0,0
19281,124.0,2,2.0,1.0,795000,False,False,1,0,0,0
19282,198.0,5,3.0,1.0,865000,True,False,1,0,0,0
19283,138.0,3,2.0,1.0,1350000,False,False,1,0,0,0
19284,126.0,4,2.0,1.0,846000,False,False,1,0,0,0
19285,326.0,5,4.0,1.0,1800000,False,False,1,0,0,0
19287,77.0,2,2.0,1.0,330000,False,False,1,0,0,0
19288,148.0,4,2.0,1.0,730000,False,False,1,0,0,0
19289,158.0,4,2.0,1.0,549000,True,False,1,0,0,0
19290,158.0,2,2.0,1.0,920000,False,False,1,0,0,0
19291,317.0,4,5.0,1.0,4100000,False,False,1,0,0,0
19292,236.0,4,2.0,1.0,690000,True,False,0,0,0,1
19293,365.0,4,5.0,1.0,3285000,False,False,1,0,0,0
19295,33.0,1,1.0,1.0,230000,False,False,1,0,0,0
19296,130.0,4,2.0,1.0,609000,False,False,1,0,0,0
19297,139.0,3,2.0,1.0,920000,False,False,1,0,0,0
19298,44.0,2,2.0,1.0,325000,False,False,1,0,0,0
19299,153.0,2,2.0,1.0,1250000,False,False,1,0,0,0
19301,176.0,3,3.0,1.0,1460000,False,False,0,0,1,0
19302,200.0,5,3.0,1.0,1290000,True,False,1,0,0,0
19303,57.0,1,1.0,1.0,330000,False,False,1,0,0,0
19305,51.0,1,1.0,1.0,410000,False,False,1,0,0,0
19306,80.0,1,2.0,1.0,580000,False,False,1,0,0,0
19307,120.0,2,2.0,1.0,559000,False,False,1,0,0,0
19308,155.0,3,2.0,1.0,960000,False,False,1,0,0,0
19309,120.0,3,2.0,1.0,975000,False,False,1,0,0,0
19310,282.0,4,3.0,1.0,1100000,False,False,1,0,0,0
19311,97.0,2,2.0,1.0,745000,False,True,0,0,0,1
19312,43.0,2,2.0,1.0,325000,False,False,1,0,0,0
19313,145.0,3,2.0,1.0,900000,False,False,1,0,0,0
19314,350.0,4,3.0,1.0,2200000,True,False,1,0,0,0
19315,43.0,2,2.0,1.0,339000,False,False,1,0,0,0
19316,99.0,2,2.0,1.0,625000,False,False,1,0,0,0
19317,146.0,3,3.0,1.0,1315000,False,False,1,0,0,0
19318,125.0,2,2.0,1.0,660000,False,False,1,0,0,0
19319,54.0,2,1.0,1.0,339000,False,False,1,0,0,0
19320,140.0,3,2.0,1.0,995000,False,False,1,0,0,0
19321,251.0,4,5.0,1.0,2280000,False,False,1,0,0,0
19322,95.0,3,1.0,1.0,685000,False,False,1,0,0,0
19323,211.0,3,3.0,1.0,1850000,False,False,1,0,0,0
19324,193.0,4,4.0,1.0,1750000,False,False,1,0,0,0
19325,131.0,3,2.0,1.0,550000,False,False,1,0,0,0
19326,145.0,2,2.0,1.0,1400000,False,False,1,0,0,0
19327,200.0,4,2.0,1.0,890000,False,False,1,0,0,0
19328,83.0,2,2.0,1.0,625000,False,False,1,0,0,0
19329,80.0,2,2.0,1.0,485000,False,False,1,0,0,0
19330,124.0,2,2.0,1.0,795000,False,False,1,0,0,0
19331,99.0,1,1.0,1.0,440000,False,False,0,0,0,1
19332,189.0,3,2.0,1.0,1100000,False,False,0,0,0,1
19333,416.0,5,4.0,1.0,2500000,True,False,1,0,0,0
19335,250.0,5,4.0,1.0,1685000,False,False,1,0,0,0
19336,471.0,6,6.0,1.0,4155000,False,False,1,0,0,0
19338,499.0,6,5.0,1.0,3600000,False,False,1,0,0,0
19339,306.0,4,4.0,1.0,1555000,False,False,1,0,0,0
19340,471.0,6,5.0,1.0,4200000,False,False,1,0,0,0
19341,219.0,3,3.0,1.0,1870000,False,False,1,0,0,0
19342,220.0,3,3.0,1.0,2200000,False,False,1,0,0,0
19343,290.0,5,4.0,1.0,2500000,True,False,1,0,0,0
19344,580.0,6,5.0,1.0,5500000,True,False,1,0,0,0
19345,312.0,5,4.0,1.0,2700000,True,False,1,0,0,0
19346,315.0,4,4.0,1.0,2450000,True,False,1,0,0,0
19347,75.0,3,1.0,1.0,379000,True,False,1,0,0,0
19348,99.0,2,2.0,1.0,625000,False,False,1,0,0,0
19349,158.0,3,3.0,1.0,1390000,False,False,1,0,0,0
19350,65.0,2,1.0,1.0,310000,False,False,1,0,0,0
19351,76.0,2,1.0,1.0,350000,True,False,1,0,0,0
19352,133.0,3,3.0,1.0,550000,False,False,1,0,0,0
19353,404.0,5,6.0,1.0,4350000,False,False,1,0,0,0
19354,57.0,1,1.0,1.0,380000,False,False,1,0,0,0
19355,140.0,4,1.0,1.0,570000,True,False,1,0,0,0
19356,102.0,3,1.0,1.0,349000,False,False,1,0,0,0
19357,105.0,3,2.0,1.0,410000,False,False,1,0,0,0
19358,178.0,4,2.0,1.0,799000,False,False,1,0,0,0
19359,40.0,2,1.0,1.0,239000,False,False,1,0,0,0
19361,125.0,3,1.0,1.0,375000,False,False,0,0,0,1
19362,115.0,3,2.0,1.0,720000,False,False,1,0,0,0
19363,96.0,2,2.0,1.0,795000,False,False,0,0,0,1
19364,133.0,3,2.0,1.0,575000,False,False,1,0,0,0
19365,121.0,4,2.0,1.0,740000,False,False,1,0,0,0
19366,210.0,4,3.0,1.0,960000,True,False,1,0,0,0
19367,123.0,4,1.0,1.0,405000,True,False,1,0,0,0
19368,145.0,3,3.0,1.0,1590000,False,False,1,0,0,0
19369,80.0,2,2.0,1.0,560000,False,False,1,0,0,0
19370,225.0,4,3.0,1.0,1100000,False,False,1,0,0,0
19371,110.0,2,2.0,1.0,750000,False,False,1,0,0,0
19372,404.0,5,6.0,1.0,4350000,False,False,1,0,0,0
19373,220.0,3,3.0,1.0,1850000,False,False,1,0,0,0
19374,547.0,6,5.0,1.0,5000000,True,False,1,0,0,0
19375,330.0,5,4.0,1.0,1800000,False,False,1,0,0,0
19376,81.0,1,1.0,1.0,171000,False,False,1,0,0,0
19377,171.0,3,3.0,1.0,1800000,True,False,0,0,0,1
19378,145.0,3,3.0,1.0,1550000,False,False,1,0,0,0
19379,231.0,3,4.0,1.0,1300000,False,False,1,0,0,0
19380,360.0,5,4.0,1.0,2600000,False,False,1,0,0,0
19381,200.0,3,3.0,1.0,2500000,False,False,1,0,0,0
19382,244.0,3,3.0,1.0,1600000,False,False,1,0,0,0
19383,218.0,3,4.0,1.0,1650000,False,False,1,0,0,0
19384,244.0,2,3.0,1.0,2200000,False,False,1,0,0,0
19385,339.0,3,3.0,1.0,2950000,False,False,1,0,0,0
19386,222.0,3,3.0,1.0,1450000,False,False,0,0,0,1
19387,469.0,6,4.0,1.0,3110000,True,False,1,0,0,0
19388,382.0,5,5.0,1.0,2200000,True,False,1,0,0,0
19389,393.0,5,5.0,1.0,2400000,True,False,1,0,0,0
19390,400.0,6,3.0,1.0,3400000,True,False,1,0,0,0
19391,360.0,5,6.0,1.0,2600000,False,False,1,0,0,0
19392,81.0,3,1.0,1.0,352000,True,False,1,0,0,0
19393,365.0,5,4.0,1.0,3285000,True,False,1,0,0,0
19394,365.0,5,4.0,1.0,3285000,True,False,1,0,0,0
19395,314.0,5,4.0,1.0,2190000,True,False,0,0,0,1
19396,135.0,3,2.0,1.0,715000,False,False,1,0,0,0
19397,181.0,4,2.0,1.0,820000,False,False,1,0,0,0
19398,400.0,5,5.0,1.0,2100000,True,False,1,0,0,0
19399,80.0,3,1.0,1.0,430000,True,False,1,0,0,0
19400,94.0,2,2.0,1.0,455000,False,False,1,0,0,0
19401,52.0,2,1.0,1.0,295000,True,False,1,0,0,0
19402,125.0,2,2.0,1.0,680000,False,False,1,0,0,0
19403,416.0,3,4.0,1.0,4775000,False,True,0,0,0,1
19404,176.0,2,2.0,1.0,1930000,False,True,1,0,0,0
19405,48.0,1,1.0,1.0,295000,False,False,1,0,0,0
19406,90.0,2,2.0,1.0,764000,False,False,0,0,0,1
19407,52.0,1,1.0,1.0,620000,False,False,1,0,0,0
19408,158.0,3,2.0,1.0,920000,False,False,1,0,0,0
19409,72.0,2,2.0,1.0,475000,False,False,1,0,0,0
19410,99.0,2,2.0,1.0,625000,False,False,1,0,0,0
19411,43.0,2,2.0,1.0,325000,False,False,1,0,0,0
19412,43.0,2,1.0,1.0,325000,False,False,1,0,0,0
19413,43.0,2,2.0,1.0,325000,False,False,1,0,0,0
19414,99.0,2,2.0,1.0,625000,False,False,1,0,0,0
19415,120.0,4,2.0,1.0,1250000,False,False,1,0,0,0
19416,118.0,4,2.0,1.0,600000,False,False,1,0,0,0
19417,150.0,4,2.0,1.0,510000,False,False,1,0,0,0
19418,55.0,0,1.0,1.0,179000,False,False,0,0,0,0
19419,270.0,4,2.0,1.0,1970000,True,False,1,0,0,0
19420,65.0,2,2.0,1.0,505000,False,False,1,0,0,0
19421,206.0,3,3.0,1.0,2000000,False,False,1,0,0,0
19422,211.0,4,4.0,1.0,599900,False,False,1,0,0,0
19423,118.0,3,2.0,1.0,820000,False,False,1,0,0,0
19425,63.0,2,1.0,1.0,389000,False,False,0,0,0,1
19426,130.0,3,2.0,1.0,730000,False,False,1,0,0,0
19427,116.0,2,2.0,1.0,595000,False,False,1,0,0,0
19428,190.0,3,3.0,1.0,1050000,False,False,0,0,0,1
19429,400.0,6,5.0,1.0,2290000,False,False,1,0,0,0
19430,124.0,3,2.0,1.0,650000,True,False,1,0,0,0
19431,195.0,5,3.0,1.0,875000,True,False,1,0,0,0
19432,64.0,1,1.0,1.0,329000,False,False,1,0,0,0
19433,118.0,4,2.0,1.0,480000,False,False,1,0,0,0
19434,70.0,2,2.0,1.0,346500,False,False,1,0,0,0
19435,90.0,3,1.0,1.0,325000,True,False,1,0,0,0
19436,94.0,3,2.0,1.0,459000,False,False,1,0,0,0
19437,155.0,1,1.0,1.0,1650000,False,False,1,0,0,0
19438,312.0,6,3.0,1.0,2700000,True,False,1,0,0,0
19439,171.0,4,2.0,1.0,529000,True,False,1,0,0,0
19440,165.0,4,3.0,1.0,1390000,False,False,1,0,0,0
19441,174.0,4,2.0,1.0,611585,False,False,1,0,0,0
19442,404.0,5,6.0,1.0,4350000,False,False,1,0,0,0
19443,128.0,2,2.0,1.0,775000,False,False,1,0,0,0
19444,53.0,1,1.0,1.0,330000,False,False,1,0,0,0
19445,404.0,5,6.0,1.0,4350000,False,False,1,0,0,0
19446,67.0,2,2.0,1.0,337000,False,False,1,0,0,0
19447,37.0,1,1.0,1.0,389000,False,False,1,0,0,0
19448,132.0,4,2.0,1.0,580000,True,False,1,0,0,0
19449,306.0,5,4.0,1.0,3395000,False,False,1,0,0,0
19450,85.0,2,1.0,1.0,520000,False,False,1,0,0,0
19451,234.0,3,3.0,1.0,2490000,False,False,1,0,0,0
19452,95.0,2,2.0,1.0,565000,False,False,1,0,0,0
19453,52.0,1,1.0,1.0,340000,False,False,1,0,0,0
19454,160.0,5,2.0,1.0,565000,False,False,1,0,0,0
19455,160.0,5,2.0,1.0,565000,False,False,1,0,0,0
19456,31.0,0,1.0,1.0,194000,False,False,0,0,0,0
19457,148.0,3,3.0,1.0,695000,False,False,1,0,0,0
19458,141.0,4,2.0,1.0,795000,True,False,1,0,0,0
19459,33.0,1,1.0,1.0,275000,False,False,1,0,0,0
19460,30.0,1,1.0,1.0,260000,False,False,1,0,0,0
19461,122.0,4,2.0,1.0,470000,True,False,1,0,0,0
19462,143.0,3,2.0,1.0,1100000,False,False,1,0,0,0
19463,95.0,4,2.0,1.0,499000,True,False,1,0,0,0
19464,127.0,3,2.0,1.0,1050000,False,False,1,0,0,0
19465,120.0,0,2.0,1.0,315000,False,False,0,0,0,0
19466,197.0,4,3.0,1.0,827000,False,False,1,0,0,0
19467,60.0,2,1.0,1.0,650000,False,False,1,0,0,0
19468,220.0,4,4.0,1.0,1950000,False,False,1,0,0,0
19469,130.0,3,2.0,1.0,895000,False,False,1,0,0,0
19470,144.0,4,2.0,1.0,950000,True,False,0,0,0,1
19471,78.0,2,1.0,1.0,820000,False,False,1,0,0,0
19472,50.0,2,1.0,1.0,345000,False,False,1,0,0,0
19473,140.0,4,2.0,1.0,650000,True,False,1,0,0,0
19474,200.0,5,3.0,1.0,750000,True,False,1,0,0,0
19475,83.0,2,2.0,1.0,625000,False,False,1,0,0,0
19476,251.0,3,4.0,1.0,3650000,False,False,1,0,0,0
19477,60.0,2,1.0,1.0,310000,True,False,1,0,0,0
19478,72.0,2,1.0,1.0,820000,False,False,1,0,0,0
19479,120.0,4,2.0,1.0,475000,True,False,1,0,0,0
19480,160.0,5,2.0,1.0,490000,False,False,1,0,0,0
19481,220.0,4,4.0,1.0,2550000,False,False,1,0,0,0
19482,120.0,2,2.0,1.0,800000,False,False,1,0,0,0
19483,213.0,3,3.0,3.0,800000,True,False,0,1,0,0
19484,395.0,5,4.0,1.0,2290000,False,False,1,0,0,0
19485,73.0,3,1.0,1.0,240000,False,False,1,0,0,0
19486,104.0,2,2.0,1.0,560000,True,False,1,0,0,0
19487,202.0,4,3.0,1.0,1420000,True,False,1,0,0,0
19488,140.0,4,2.0,1.0,722500,False,False,1,0,0,0
19489,65.0,3,1.0,1.0,360000,True,False,1,0,0,0
19490,83.0,2,2.0,1.0,625000,False,False,1,0,0,0
19491,63.0,1,1.0,1.0,355000,False,False,1,0,0,0
19492,210.0,6,3.0,1.0,1800000,False,False,1,0,0,0
19493,95.0,3,1.0,1.0,275000,False,False,1,0,0,0
19494,130.0,4,2.0,1.0,520000,False,False,1,0,0,0
19495,524.0,9,7.0,1.0,3000000,False,False,0,1,0,0
19496,128.0,3,2.0,1.0,595000,False,False,1,0,0,0
19497,278.0,5,3.0,1.0,1885000,True,False,1,0,0,0
19498,195.0,7,3.0,1.0,870000,False,False,1,0,0,0
19499,43.0,2,2.0,1.0,325000,False,False,1,0,0,0
19500,130.0,4,2.0,1.0,870000,True,False,1,0,0,0
19501,159.0,5,2.0,1.0,890000,False,False,1,0,0,0
